Date,SMB,HML,WML,MF,RF
1993-12-01,-3.96124826084591,4.06837074407995,0.243013504981748,1.99890010360797,0.113278154603091
1993-12-02,-1.01387620785718,3.02878088490635,4.65690248351043,1.02969416205072,0.0226453723400244
1993-12-03,1.7857948836717,-0.476216212206193,-3.10896485270725,-0.825313540830863,0.0226453723400244
1993-12-06,0.57390689602832,0.330136354768884,-4.77948215467391,-1.32983173440102,0.0676359095469259
1993-12-07,-1.90516917593313,0.906731975441599,2.56130879470058,1.37777120368039,0.0225402221844195
1993-12-08,-0.415712511837463,-0.491306629300881,0.431467319262246,1.59537494106412,0.0225402221844195
1993-12-09,0.235473232770045,1.13469430967981,-2.1358393013217,0.712466663635469,0.0225402221844195
1993-12-10,-0.972871299294831,0.063223746088803,-1.28957084985758,2.18014493742273,0.0225402221844195
1993-12-13,0.240307069452883,-0.9525866164661,1.87925381017553,2.49411353341882,0.0635245079025237
1993-12-24,2.2983122337449,-1.22423486380736,-1.67665466469105,-0.987135582225152,0.231638884107621
1994-01-03,-0.369978262505744,2.35795518259654,-0.431619549582352,4.77848457108812,0.21945969042052
1994-01-04,2.75781298580378,0.478292364574306,-9.17670225376535,0.954338229015494,0.0267355039055728
1994-01-05,0.874140863687178,-0.879840277555599,-1.41345611883347,-0.929075339113694,0.0267355039055728
1994-01-06,2.09868198451768,-0.69542486234665,-1.39418170055012,1.03846989939702,0.0267355039055728
1994-01-07,-0.873299662497817,-0.462714093998218,0.580770624109661,4.7698453992699,0.0267355039055728
1994-01-10,-0.742405257545731,-0.100745894875287,-0.516871972364252,4.08820349505965,0.0638409098155046
1994-01-11,-0.474170786980022,-2.37013049828421,-3.21155485190318,-1.20895539666735,0.0212757763642157
1994-01-12,-3.29472084761778,0.223903994362473,1.68178473035003,1.12765466365785,0.0212757763642157
1994-01-13,0.309504228014079,-0.647576927893667,-1.82158469291829,0.729540483444802,0.0212757763642157
1994-01-14,0.450163259613512,-0.248802169323603,-0.226533926921269,0.213870018212359,0.0212757763642157
1994-01-17,-0.460708820514577,0.169553711320902,-2.1534424997724,1.6784756919489,0.0657390646648937
1994-01-18,-0.134326630859649,-0.946051672075421,-0.974191186057616,-0.852834305914585,0.0219082215027644
1994-01-19,-0.358377490234629,-0.22792104399213,1.68134479781188,-3.61634155197734,0.0219082215027644
1994-01-20,1.01259232850679,0.0557381183205141,1.9519055612248,-0.65688072571265,0.0219082215027644
1994-01-24,-0.766440836384918,-0.448021045681979,1.41650447070609,1.54793590163782,0.0895589488745685
1994-01-25,-0.0408247275417106,0.159100526352218,2.79596846337999,2.2145458995469,0.0225402221844195
1994-01-27,-0.162875888704217,0.258610281987215,2.12005894781202,1.74539780453282,0.0450855249850113
1994-01-28,2.78323557798239,-0.502457181594229,2.20400166119323,0.798398170252623,0.0225402221844195
1994-01-31,2.02292789689975,0.103212408153452,2.45107183309561,-0.89521039833047,0.0670036051827028
1994-02-01,1.79902153603513,-0.938815189123821,2.40158764923406,-0.386978576458241,0.0223295486023734
1994-02-02,1.97216758887322,-1.54462030997312,0.872989452238793,1.64873032406496,0.0223295486023734
1994-02-03,1.78141011166684,-0.951295916089268,0.40034792387913,1.00611742257961,0.0223295486023734
1994-02-04,1.6358868900046,0.880818723083143,-0.349506502631958,-2.1692796902977,0.0223295486023734
1994-02-07,-4.31807552044193,0.0724315531555719,-0.741711357640717,3.27956882723246,0.0666876509058945
1994-02-08,-0.338295684414969,0.600383920500636,0.129942356191814,-0.493625976585887,0.0222242774176706
1994-02-09,0.844128608683192,1.24548055485585,-0.707919384199474,-3.54208394292483,0.0222242774176706
1994-02-10,-0.792629707401971,0.16542948247682,-0.414472734527094,-0.299128709467245,0.0222242774176706
1994-02-11,3.14700797826766,0.488551558442674,0.654675413053574,1.48797946821098,0.0222242774176706
1994-02-14,2.13655947204914,-0.527919959860723,0.746017160843082,-1.66609577660211,0.0660553807393605
1994-02-15,0.873682329754133,0.541364446596382,-0.367217780049645,-0.921722644040923,0.0220136138988858
1994-02-16,0.200309178727243,-0.951672897396028,0.747859957804353,-1.25000981396263,0.0220136138988858
1994-02-17,-0.879660933742066,-0.777594380474134,0.654247552561893,1.49747366865505,0.0220136138988858
1994-02-18,-0.229942373307979,-0.269127125866975,-0.694990249952476,1.03466333136766,0.0220136138988858
1994-02-21,-2.4491081768098,-0.0288738215927786,0.820550409529397,3.40985295157761,0.0660553807393605
1994-02-22,1.06732825163616,-0.129939697452419,-0.442349419462829,-0.720758599773141,0.0220136138988858
1994-02-23,-0.41621745454381,0.513295134265723,1.10352567970138,-2.18086276845447,0.0220136138988858
1994-02-24,-1.80911351733687,0.510023733493026,-1.0238986460949,0.982289020609994,0.0220136138988858
1994-02-25,0.598341812050451,-1.09275689815485,0.12581073617024,3.11328681654612,0.0220136138988858
1994-02-28,-0.104429387879579,-0.769786041852982,-0.332950852988168,1.13855537095606,0.0651068293466395
1994-03-01,3.01641239490902,-1.58464661999758,-1.05999605202467,-2.29713036740928,0.02169756826369
1994-03-02,-2.05250607832818,-0.652490775964798,-0.66146446853641,-3.37481040042836,0.02169756826369
1994-03-03,0.25808739866493,1.13824454633815,0.394157152472818,-2.35844782260344,0.02169756826369
1994-03-04,2.6618683421052,1.37354744770422,-2.06395121335279,-2.97682743769268,0.02169756826369
1994-03-07,-0.258828784503951,-2.32824250522534,0.293236984119005,-1.5561838234932,0.0619399215123329
1994-03-08,-0.971261286139757,-0.963777277403977,0.788138990313936,1.19865759247253,0.0206423791327515
1994-03-09,0.70862314293072,0.85059194753252,-0.0401180486890973,0.633755825432436,0.0206423791327515
1994-03-11,2.02028235067773,-0.973400329287877,-0.109857086957343,-1.28464309063022,0.0412890193436599
1994-03-15,-0.665248804174545,-0.157836813188739,0.408687860031409,-0.0446696251784728,0.078789054888273
1994-03-16,-1.31675793550416,1.25888173989528,2.32800437747667,-0.357624569689352,0.0196914466624065
1994-03-17,-1.88506084413513,1.43415354527503,-1.06332382285746,-0.0499920578452939,0.0196914466624065
1994-03-18,0.274416014918732,0.59901465808414,-0.220937330234128,0.248677112810758,0.0196914466624065
1994-03-21,-1.20739745856613,0.927419724616518,0.622922541889559,0.28849591292337,0.0562259991809144
1994-03-22,0.603454312858154,1.30443275745211,0.570466955377702,-2.05947038359646,0.0187384881982444
1994-03-23,0.257921526010807,0.487826229258581,-0.874264528749613,-1.43218431235345,0.0187384881982444
1994-03-24,-0.346089353532963,0.0529992274293623,-0.407417033920077,-0.836959634428736,0.0187384881982444
1994-03-25,0.549161059021452,-0.313508725467959,-0.00203810935653914,0.0264299387570999,0.0187384881982444
1994-03-28,-0.507066350010477,-0.931120921538209,0.476482213309626,0.524848453145133,0.0581332345157337
1994-03-29,-1.46270825836627,-0.346253615953684,0.547504678173327,1.63902163859251,0.0193739910808732
1994-03-30,1.39993021896656,-0.911057149740524,0.071171855013108,0.107641468549269,0.0193739910808732
1994-03-31,1.0094579403203,-1.08071819837516,-0.620139331711955,0.175054227008631,0.0193739910808732
1994-04-04,0.802609724043912,-1.09435984046792,0.878880392162462,1.16413418111594,0.0778361284530016
1994-04-05,-0.0165337796847131,-0.817745127488445,-0.427017518479833,0.421916402681011,0.0196914466624065
1994-04-06,-0.740058191599302,-0.134170790447763,-0.264290348696472,0.799244908605301,0.0196914466624065
1994-04-07,-0.695280533950904,0.148653681190591,-0.842652395220678,0.558079192750771,0.0196914466624065
1994-04-08,0.377931072959714,-0.16140192133588,0.155463384474896,1.41010318293646,0.0196914466624065
1994-04-12,0.71631891485775,0.16267771189169,-3.31118744998525,0.693308330178954,0.0775184883242686
1994-04-13,0.197825120390549,-0.777572969817042,-1.24074754859504,-0.584619555954846,0.0193739910808732
1994-04-15,0.38070089428317,-0.0575915030454954,-0.433092947153702,-0.830033904375305,0.038751735677045
1994-04-18,-0.114376071836098,-0.101982467146622,0.801515870936487,-1.05431714510653,0.0574974661843086
1994-04-19,0.377066344799171,-1.84106779586772,3.7884219320619,-0.944569520418148,0.0191621499469941
1994-04-21,0.681119826999899,0.315332092393716,0.406207872157194,-1.46119900183196,0.0383279717738993
1994-04-22,-0.544961460802251,-0.532942909076917,-0.335404715912668,0.317874270254004,0.0191621499469941
1994-04-25,0.665241772256553,-0.626812158954915,-0.485988142467808,0.0317929650369031,0.0574974661843086
1994-04-26,-0.639382171375436,0.58376649907772,0.581095295387368,-0.681609473094669,0.0191621499469941
1994-04-27,-0.623140727346561,-1.1790194423145,-0.292411815607352,-1.30828306225343,0.0191621499469941
1994-04-28,-1.20301921299122,1.36710855967137,-0.829220697160094,-1.5666306805198,0.0191621499469941
1994-04-29,0.800581479639728,-0.792443520124075,0.257276587218769,0.552027391066945,0.0191621499469941
1994-05-02,0.185580803840146,1.27509644071733,-0.916858537726128,-0.10024740416742,0.0574974661843086
1994-05-03,1.38872995324701,0.151160795695815,-0.296253553574299,-0.885070795252285,0.0191621499469941
1994-05-04,0.287311208495078,-0.739520700894758,-0.342297771914146,-1.60901594996313,0.0191621499469941
1994-05-05,-1.0516263049049,3.13932454163504,-0.7830307599905,-0.206977974888434,0.0191621499469941
1994-05-06,-0.713765757263396,-0.945636216278256,-0.656404768313046,2.50473441717567,0.0191621499469941
1994-05-09,0.482727623587809,-0.0648565437401882,0.287234699017236,1.36161220914439,0.0571801655766313
1994-05-10,0.197364789952093,0.75255322667922,-1.47259412459291,0.60139498642604,0.0190564234887614
1994-05-11,0.843561207013965,-0.2774208621942,0.329037812834887,0.334328972056719,0.0190564234887614
1994-05-13,-0.0880777795561172,-0.487922548024056,-1.38173600192092,0.656654603721174,0.0381164784503119
1994-05-16,0.453354822103047,-0.0551532915882391,1.07108298115155,1.40388371912123,0.059403309681505
1994-05-17,0.644028197347213,0.785159942250968,-0.51589999526096,-0.399518239750851,0.019797183683723
1994-05-18,0.712059545402632,-0.258216753739893,0.0653981238465162,-0.783583935152443,0.019797183683723
1994-05-19,-0.2372891355514,0.568211067136648,1.25265999374362,-0.158933860378341,0.019797183683723
1994-05-20,-0.226156895863028,-0.079168143308217,-0.672409000321583,-0.666114006269747,0.019797183683723
1994-05-23,0.896862403850274,-0.679314804545372,-0.996661040884683,-1.37887148367001,0.0600376180138751
1994-05-24,-0.533936462026774,0.119793188283568,-0.795925465073988,-0.939888195507954,0.0200085356559576
1994-05-26,-0.857253707672989,0.529846513107857,-1.74756676467085,0.706382609685252,0.0400210747269147
1994-05-27,-0.0396321019853207,0.0228383788343001,-2.14355905113442,1.09181885601874,0.0200085356559576
1994-05-30,-1.14756905755271,1.74256152500183,0.358139873670815,0.922344417380061,0.0613063054426766
1994-05-31,-0.113874137043446,0.390002281344048,-1.18546164623482,-0.00797942385982742,0.0204312604992207
1994-06-01,0.734948731373919,0.345364727168951,-0.262579258372442,-0.0530332761848995,0.0204312604992207
1994-06-02,-1.96125446890612,1.39319880257247,-0.369907018598237,1.44455011022888,0.0204312604992207
1994-06-03,-1.94522527227649,0.807434756048497,-0.800670984151186,2.19203021124845,0.0204312604992207
1994-06-06,-0.524046372166265,-0.595871078772237,-2.28085874491536,1.60463442334409,0.0613063054426766
1994-06-07,0.0826851284225327,0.0265557087508972,1.14223200978016,-0.222139716409808,0.0204312604992207
1994-06-08,-0.349379776689884,-0.323586190742742,0.541280381933507,-0.085710800463179,0.0204312604992207
1994-06-09,-1.18804577675919,-0.814882696962649,-0.68984048797911,0.698797815995067,0.0204312604992207
1994-06-10,0.977621896172698,-0.242155115864107,-0.89050338770329,1.18847680370093,0.0204312604992207
1994-06-13,-0.212295926506367,0.168166471603226,0.158393405486801,0.117498162519203,0.0632072241194104
1994-06-14,0.403958389416559,-0.314745161760377,1.31168056055468,0.0109783005374453,0.0210646372055034
1994-06-15,0.363086714660765,1.21464290885893,0.59673784993004,-0.481571916773971,0.0210646372055034
1994-06-16,-0.331059224257246,0.398466904660078,0.863052204138737,0.57083880825457,0.0210646372055034
1994-06-17,-0.502453008640147,1.30635344961989,0.548048115108624,2.38005557030256,0.0210646372055034
1994-06-20,-0.897530913135958,1.03492135474075,0.150800063210843,0.955564207093063,0.0666876509058945
1994-06-22,-0.798400401769084,1.65323621037574,1.09421339741775,0.142311930614847,0.0444534940204022
1994-06-23,0.0788477195722281,0.785402657116063,0.163680507145325,-0.268613325322864,0.0222242774176706
1994-06-24,-0.267251925048284,0.919155891350565,-0.635123307254082,-0.914501946436164,0.0222242774176706
1994-06-27,0.504047419647113,0.0541849032587693,-1.71987844813103,-0.86361758762834,0.0688990727878203
1994-06-28,-0.923644459330974,0.419291543318856,-0.224243292057713,0.405360536640353,0.0229610850781548
1994-06-29,0.958193999539536,1.11621023198223,0.388175443998806,-0.728026086128641,0.0229610850781548
1994-06-30,0.126494399157484,1.56879467024393,0.419147548542687,-0.791863438940676,0.0229610850781548
1994-07-01,-0.848641831073083,0.74719330437969,-1.40894246244307,0.932415063376224,0.0229610850781548
1994-07-04,-0.0384931391637755,0.942205674078567,-0.622096533174488,0.0266293867950296,0.0714226519612504
1994-07-05,-0.188724971735033,0.624171682893992,-1.01193194737119,-0.316681689464382,0.0238018849070043
1994-07-06,0.487469944361685,-0.378147607943669,0.672558664472556,0.0193690901908239,0.0238018849070043
1994-07-07,1.192127050842,-0.905750662353844,-0.789867209086015,-0.48479003521823,0.0238018849070043
1994-07-08,0.837382262272635,0.860114185284822,-1.43468630154879,1.02870447144121,0.0238018849070043
1994-07-11,0.832477175615631,0.294930914462133,-2.07453816810349,0.273728592652622,0.0714226519612504
1994-07-12,-0.114097945232294,1.13569385817769,-1.20981865482412,0.631038201252587,0.0238018849070043
1994-07-13,1.37335242499805,0.0349499314979962,-0.916020724651267,0.236905208044025,0.0238018849070043
1994-07-14,0.808553431371317,0.104901877875951,-1.88307053533502,-0.513704614498145,0.0238018849070043
1994-07-15,-0.804876853625835,-0.295403237158953,-0.683150853681058,0.367322821153571,0.0238018849070043
1994-07-18,-0.00878704162664556,0.0352937625783367,0.220409717820247,-0.403782100849637,0.0701610682798171
1994-07-19,-0.246692388092862,-0.0920106911728169,0.0194913843427846,-0.401077716859322,0.0233815553625449
1994-07-20,-0.209615048828804,0.347100276380363,-0.0215251296793229,-0.315255167082551,0.0233815553625449
1994-07-21,0.922717677934592,-1.27392208349282,0.173765628199174,-0.304355640063225,0.0233815553625449
1994-07-22,1.40911720797969,-0.095465270494377,-0.18231941097977,0.770668886373849,0.0233815553625449
1994-07-25,0.733362799563464,-0.566896760346636,1.60821620756579,0.312911142302763,0.0676359095469259
1994-07-26,0.596978027730599,-0.137331906952876,-0.348530966716387,0.199241432170538,0.0225402221844195
1994-07-27,1.01065323985059,-1.14867936068233,0.824921995886396,-0.402054831829302,0.0225402221844195
1994-07-28,0.822469626437439,0.168866811251078,-0.0917620699867006,0.305480927239632,0.0225402221844195
1994-07-29,-0.115324777029735,0.855581200725575,-1.34091105360555,2.27871393062586,0.0225402221844195
1994-08-01,-1.01363919383973,0.209910351113596,-0.146007446113094,2.12986740310193,0.0688990727878203
1994-08-02,0.413111503724917,-0.542803974956663,0.216319970132672,0.342891954436375,0.0229610850781548
1994-08-03,-0.393048160248055,-0.123951562460944,0.248596184113414,-0.929353391022003,0.0229610850781548
1994-08-04,-0.14870308957704,-0.300638678558107,0.190773527570087,0.509056879409409,0.0229610850781548
1994-08-05,1.98174312812132,-0.50712312238792,-0.374613023007986,0.568755486989025,0.0229610850781548
1994-08-08,0.109303956503237,-0.0012532884406169,-0.353872597378468,-0.0469247265385775,0.0651068293466395
1994-08-09,-0.079683991515922,0.524363684214935,-0.108199245034246,0.357839945817084,0.02169756826369
1994-08-10,-0.0405080513630862,-0.270439804715317,-0.656035996797821,0.34454110003399,0.02169756826369
1994-08-11,0.617086179114579,-0.707870543861289,-1.25771781827307,0.728389991166356,0.02169756826369
1994-08-12,0.510732456384888,-0.128563368801249,0.387152691563664,2.80597632457431,0.02169756826369
1994-08-16,0.664958395702064,-0.776908485139605,-0.380803814531405,0.222800115200417,0.0842851756973628
1994-08-17,0.17087948876835,-0.732532710274003,-0.96980274384334,-0.534391103843079,0.0210646372055034
1994-08-18,-0.889044539573536,1.53329513746399,-0.103412736900133,-0.249050309946475,0.0210646372055034
1994-08-19,-0.255820577531762,0.132388486336499,0.679210022137045,-0.927383190358633,0.0210646372055034
1994-08-24,1.60493595140205,-1.05526055313542,0.237981942147059,-0.540678739613454,0.105367567269354
1994-08-25,-0.311528196015942,0.0192795303619153,0.186908339134506,-0.268024982532866,0.0210646372055034
1994-08-29,0.164237804367851,0.428165073349662,0.117497456569016,2.4223144247481,0.0849189948770368
1994-08-31,1.1486814001606,-0.382109963746935,-0.368375558568435,1.38574974630337,0.0425560793150259
1994-09-01,2.16711031739227,-1.36678479314291,-1.07134067073529,-0.456571542557371,0.0212757763642157
1994-09-02,-0.399349483163747,-0.312014956413409,-0.705595197974473,-0.602070347714811,0.0212757763642157
1994-09-05,1.13088591997617,-0.144938147301465,-0.579476357901842,-0.600079830968114,0.0638409098155046
1994-09-06,-0.247015780084381,-0.176820725743865,-0.0140131047263958,0.147729034174615,0.0212757763642157
1994-09-07,-0.741631143968935,1.27074198643997,0.54784875421674,0.13190640166052,0.0212757763642157
1994-09-08,0.717396425538119,-0.0457348545552794,0.852813278549447,0.167650614853887,0.0212757763642157
1994-09-12,1.55757201584024,1.88392483491482,-0.338225604934139,2.02229843342363,0.0851302688289035
1994-09-13,1.396855335553,0.44588519001878,-0.289721576128199,-0.0727747759917463,0.0212757763642157
1994-09-14,0.143597815839724,-0.804921452994334,-0.185042716885331,-0.218547124340895,0.0212757763642157
1994-09-15,-1.04536953592259,1.56540645856829,0.484271618543541,-0.331163581980987,0.0212757763642157
1994-09-16,0.496507634855026,-0.68851493529406,-0.233645655640935,0.363816613072676,0.0212757763642157
1994-09-19,0.130933383863252,0.888916678832685,-0.191744243015934,-0.991886912017736,0.066371576122215
1994-09-20,0.429333704888268,-0.561109584756025,-0.32544907042098,-1.27183266567584,0.0221189658601739
1994-09-21,-0.0796709227885439,-0.607153321303799,-0.105766298716359,-0.61401393744478,0.0221189658601739
1994-09-22,1.73686249233507,-0.604757328640027,0.476316579500846,-0.272249713514561,0.0221189658601739
1994-09-23,0.485888439573068,1.10645300390788,0.347296568164124,1.13121271056582,0.0221189658601739
1994-09-27,1.14269169745349,-0.333301872459424,-1.0173014999238,-0.825861906218128,0.095241536805668
1994-09-28,0.130403008987945,-0.0985953681632012,-0.546369215187636,-0.657071336906767,0.0238018849070043
1994-09-29,-0.0438604172084744,0.0723870144007321,-0.513747521924646,-0.761078243034685,0.0238018849070043
1994-09-30,-1.55697706835894,0.582153132344354,-0.544340423269174,-2.3921653546097,0.0238018849070043
1994-10-03,-1.64540342195082,1.71505747233498,-0.322525468306323,0.0823233753590058,0.0714226519612504
1994-10-04,-0.871214569660306,2.21328329393715,0.0219754279257911,0.82912213344104,0.0238018849070043
1994-10-05,0.576509547366966,0.350811350156932,0.549062519319898,-0.130043667006108,0.0238018849070043
1994-10-06,-0.0465701384628758,-0.283018768558563,0.237932640582561,0.539629325800006,0.0238018849070043
1994-10-07,1.41634864481168,0.406868552728046,1.0087313917527,1.51557563898026,0.0238018849070043
1994-10-10,0.1033323572182,0.542949416392813,-0.752104392699793,-0.363077063051409,0.072368521819266
1994-10-11,-0.244058426740523,0.353048849221116,0.470132784497879,0.0895126412506109,0.0241170238304722
1994-10-12,-0.0587772675895382,0.847000249431473,0.200118532395166,-0.521662394442368,0.0241170238304722
1994-10-14,2.18307601769387,0.570056729271795,0.376588449458137,0.794327197630462,0.0482398639693127
1994-10-17,1.07529096864611,0.431596927048461,0.131404365447163,-0.178004202004278,0.072368521819266
1994-10-18,1.38757344447733,-0.23160373715353,-0.25664515408369,-0.201240783331735,0.0241170238304722
1994-10-19,0.972345994734236,0.261288779024582,0.361057586036329,-0.214306863798541,0.0241170238304722
1994-10-20,0.109156074028438,0.873367625008825,0.530890601040612,-0.137336612034833,0.0241170238304722
1994-10-21,0.424698858632122,-0.105875019700929,-0.976375588180567,0.333045198063631,0.0241170238304722
1994-10-24,0.814537653216019,0.0699462853785526,0.251188568259653,0.103845830892446,0.067003605182725
1994-10-25,0.0870058765910731,-0.0631437643789257,-0.205171711293095,0.0831416400098872,0.0223295486023734
1994-10-26,-0.0689960651969357,-0.153132492744679,-0.389676119145976,0.158531758637093,0.0223295486023734
1994-10-27,-0.255284516924725,1.126424143942,-0.22154082820558,-0.533247843036777,0.0223295486023734
1994-10-28,-0.215436183976914,-0.139027280114845,0.216834589825399,-1.30610780271635,0.0223295486023734
1994-10-31,-0.901700658519478,0.895816482158818,-0.677187521865352,-0.526326645113573,0.0657390646648937
1994-11-03,0,0,0,-0.0657390646648937,0.0657390646648937
1994-11-07,1.91711460101709,1.26582142191152,1.92970312909415,1.73938556299822,0.0875564393061579
1994-11-08,0.321970094825552,0.822776606872311,0.659308219957544,-0.163446159101921,0.0218030415257031
1994-11-09,1.14156713098097,-0.463307978429928,0.414324838894897,-1.08533079525813,0.0218030415257031
1994-11-10,0.0936604088306092,-0.467700995392095,-0.356556194246194,-1.04136819369939,0.0218030415257031
1994-11-11,-0.193536099238734,-0.0931581836464912,-1.29159564530994,-1.03430026166788,0.0218030415257031
1994-11-14,-0.920362170140598,1.33785483514246,-0.505841678513685,-1.18291520905854,0.0651068293466395
1994-11-15,-1.03062756361441,0.10750831798727,-0.80779472328133,-0.501550262132455,0.02169756826369
1994-11-16,-0.290789265650959,-0.551592438220916,0.0420595882484776,0.842566717777071,0.02169756826369
1994-11-17,0.216328832695267,0.137050668273098,0.141112066406146,0.876637688757875,0.02169756826369
1994-11-21,1.45217359520149,1.09654769687288,0.877949627250585,0.477161465194209,0.0893481531582863
1994-11-22,1.22507905534828,0.0469496922671286,0.541109198034961,-0.194527717451298,0.0225402221844195
1994-11-23,0.460015212655973,-0.34476826208274,0.291816687099855,-0.732426808145903,0.0225402221844195
1994-11-24,-0.302131460949218,-1.32032286622864,-0.0599489728364877,0.158396063988842,0.0225402221844195
1994-11-25,-0.0850846640154779,1.28181668442822,-0.152857796174621,0.861105408222596,0.0225402221844195
1994-11-28,NA,NA,NA,0.333569277762868,0.0688990727878203
1994-11-29,-0.0205809943535029,0.393575460786333,-0.206534379798251,0.768360102930843,0.0229610850781548
1994-11-30,0.0323797611166521,0.77837152153537,-0.121722995413232,-0.208005014160217,0.0229610850781548
1994-12-01,0.194020161460706,0.257267887002688,-0.145594078396905,-0.671832457053945,0.0229610850781548
1994-12-02,0.540209681247905,1.06423214446234,0.281072528419868,-0.29349264505073,0.0229610850781548
1994-12-05,-0.0960901698190852,-0.698430141263218,0.405270582476702,-0.760857037295226,0.0707924772238577
1994-12-06,-0.716758788905336,1.0269737573062,-0.508268860618322,-1.25684178430746,0.0235919261804662
1994-12-07,0.233133829282339,-0.815157849860348,-0.336113178589659,-2.13177459851007,0.0235919261804662
1994-12-08,-0.227436035659956,0.0346581874001606,0.738119923523639,-1.22475078984035,0.023591926180444
1994-12-09,0.900530360532481,-1.55630276713798,-1.13359135314413,0.0771597616740394,0.0235919261804662
1994-12-12,-1.07493810401564,-0.283019471951018,-1.27631300004055,-2.23242281133602,0.0736282552006307
1994-12-13,-0.270056442912636,-1.53010898219678,-0.871220779718307,-1.45209977138315,0.0245367307295741
1994-12-14,-0.547693766078261,0.260597335989532,0.61380880476205,0.338677368509721,0.0245367307295741
1994-12-15,-0.0542029085465634,0.156498519183224,-0.00067049044375489,0.695734618237398,0.0245367307295741
1994-12-16,0.587071971675313,0.255627824391369,1.33469752572082,1.52481732154679,0.0245367307295741
1994-12-19,0.579144544828725,-0.345950537472661,0.104167268030619,0.186235622703124,0.0764596057574618
1994-12-20,-0.167810569494553,0.47931716303582,0.0441857276204605,-0.532009642617748,0.0254800423754808
1994-12-21,-0.161001804710326,-0.616374858407842,0.10195175844665,0.0654363545040226,0.0254800423754808
1994-12-22,0.0879129522584954,0.380460524494741,0.0742658136164698,-0.306834250702315,0.0254800423754808
1994-12-23,0.177811539561934,0.63573096347691,0.388098045080287,0.487536920154708,0.0254800423754808
1994-12-26,1.97748769289849,-0.225840087190443,-1.60616660553355,-1.22625197969187,0.0770884811939876
1994-12-27,0.219062733169473,0.894167884716812,-0.142990136330301,-0.498346355883006,0.0256895602977814
1994-12-28,0.739250877834419,2.12916962736438,0.244833421411017,-0.0199475254733517,0.0256895602977814
